"","Scap_PJ_010","Scap_PJ_011","Scap_PJ_012","Scap_PJ_013","Scap_PJ_014","Scap_PJ_015","Scap_PJ_016","Scap_PJ_017","Scap_PJ_018"
"Scap_LM7D7_a_01709",38043,43147,36177,35305,48697,43765,28245,44451,30028
"Scap_LM7D7_a_01710",13239,14573,15308,10823,13653,12464,10648,14511,10827
"Scap_LM7D7_a_01711",2189,3139,2789,3130,3566,3515,2347,5855,3547
"Scap_LM7D7_a_01712",254361,235809,266638,606871,497872,521328,438366,597213,529747
"Scap_LM7D7_a_01713",5081,4768,4158,2874,3758,3475,3547,3176,2542
"Scap_LM7D7_a_01714",8065,8683,6637,5031,6150,5831,4563,6362,5020
"Scap_LM7D7_a_01715",13537,15200,12220,10739,13684,12927,12063,13652,10241
"Scap_LM7D7_a_01716",28463,33110,39210,18426,22396,20039,22562,32714,32429
"Scap_LM7D7_a_01717",1395,1986,1888,1595,1567,1276,1977,2757,2701
"Scap_LM7D7_a_01718",11357,15776,16136,23375,22812,20258,18351,22465,24080
"Scap_LM7D7_a_01719",8708,11912,9229,14272,14926,14024,13223,15554,15496
"Scap_LM7D7_a_01720",19937,21839,16711,14514,20215,18599,15377,19315,16070
"Scap_LM7D7_a_01721",2861,3748,2998,2899,3429,3199,4326,4109,4946
"Scap_LM7D7_a_01722",2714,3564,1452,4188,4408,4399,7353,10323,10698
"Scap_LM7D7_a_01723",4333,5650,3817,9250,15074,11801,8411,7051,6932
"Scap_LM7D7_a_01724",897,1106,663,810,1205,958,796,928,761
"Scap_LM7D7_a_01725",997,1203,964,958,1305,1159,824,950,826
"Scap_LM7D7_a_01726",241,166,46,215,341,256,91,75,83
"Scap_LM7D7_a_01727",10631,12715,9763,8646,12773,10949,10320,14678,10900
"Scap_LM7D7_a_01728",33,33,32,49,52,68,32,39,41
"Scap_LM7D7_a_01729",73,78,99,302,336,393,114,138,151
"Scap_LM7D7_a_01730",21,10,9,31,24,33,38,35,26
"Scap_LM7D7_a_01731",100,74,66,66,106,104,85,65,68
"Scap_LM7D7_a_01732",6,4,4,1,2,0,0,3,3
"Scap_LM7D7_a_01733",2219,2546,1375,1574,2066,1844,2402,2549,2465
"Scap_LM7D7_a_01734",10075,11284,15525,12888,16392,16153,10528,11803,11556
"Scap_LM7D7_a_01735",787,1116,930,4358,2847,3403,1976,1516,2278
"Scap_LM7D7_a_01736",51,96,75,394,232,350,169,112,201
"Scap_LM7D7_a_01737",735,961,904,2669,2174,2620,1275,1204,1556
"Scap_LM7D7_a_01738",310,409,404,1130,925,1064,620,557,799
"Scap_LM7D7_a_01739",70,113,90,186,152,163,160,150,173
"Scap_LM7D7_a_01740",177,313,246,707,471,550,409,398,544
"Scap_LM7D7_a_01741",993,1530,1194,3884,2663,3213,2254,2047,2853
"Scap_LM7D7_a_01742",297,439,525,2496,1496,1823,1007,893,1284
"Scap_LM7D7_a_01743",13,30,13,95,36,69,53,35,55
"Scap_LM7D7_a_01744",6,9,8,20,15,17,11,14,18
"Scap_LM7D7_a_01745",1020,1296,843,2133,2029,2183,2061,2389,2219
"Scap_LM7D7_a_01746",284,327,369,747,641,708,519,556,559
"Scap_LM7D7_a_01747",649,859,852,4007,2663,3163,1501,1184,1732
"Scap_LM7D7_a_01748",3473,4297,3433,8598,7238,7518,5192,5025,5650
"Scap_LM7D7_a_01749",1035,1507,1463,5687,3512,3968,2302,2164,2946
"Scap_LM7D7_a_01750",729,919,764,3344,2267,2484,1481,1345,1811
"Scap_LM7D7_a_01751",1861,2431,2969,10659,6764,7794,4430,3976,5741
"Scap_LM7D7_a_01752",103,145,138,939,563,722,477,310,543
"Scap_LM7D7_a_01753",68,94,110,632,384,444,330,245,375
"Scap_LM7D7_a_01754",376,522,457,2399,1642,2001,1484,899,1387
"Scap_LM7D7_a_01755",535,762,800,4344,3167,3983,2363,1416,2236
"Scap_LM7D7_a_01756",2465,3072,2527,4111,3966,4287,4723,3041,4631
"Scap_LM7D7_a_01757",75,120,126,539,373,441,359,213,325
"Scap_LM7D7_a_01758",282,438,482,2680,1903,2338,1401,817,1296
"Scap_LM7D7_a_01759",113,185,148,780,573,713,571,335,490
"Scap_LM7D7_a_01760",147,216,137,872,644,709,615,365,525
"Scap_LM7D7_a_01761",866,1273,1106,7433,5693,6987,4237,2415,3813
"Scap_LM7D7_a_01762",485,694,628,3666,2679,3284,2242,1281,2084
"Scap_LM7D7_a_01763",113,149,191,311,325,350,376,370,425
"Scap_LM7D7_a_01764",759,1120,876,2610,2621,2772,2789,2863,3633
"Scap_LM7D7_a_01765",1288,1993,1749,4350,4099,4265,5099,4857,6235
"Scap_LM7D7_a_01766",437,766,786,3352,2604,2801,1899,1464,2002
"Scap_LM7D7_a_01767",418,670,712,2184,1846,2066,1441,949,1404
"Scap_LM7D7_a_01768",25,33,19,38,27,32,42,54,41
"Scap_LM7D7_a_01769",251,345,325,268,245,289,376,341,390
"Scap_LM7D7_a_01770",37,58,50,39,40,38,50,59,67
"Scap_LM7D7_a_01771",182,223,165,248,255,262,252,241,229
"Scap_LM7D7_a_01772",81,94,69,100,91,93,132,114,109
"Scap_LM7D7_a_01773",804,1127,994,1600,1541,1699,1217,1076,1185
"Scap_LM7D7_a_01774",310,432,389,700,767,777,494,425,501
"Scap_LM7D7_a_01775",560,719,661,962,905,946,801,737,867
"Scap_LM7D7_a_01776",32,38,54,21,18,15,24,38,42
"Scap_LM7D7_a_01777",326,502,405,442,400,454,495,409,464
"Scap_LM7D7_a_01778",154,190,101,117,114,110,186,157,209
"Scap_LM7D7_a_01779",225,326,313,318,257,266,273,260,309
"Scap_LM7D7_a_01780",393,572,502,670,674,675,501,437,574
"Scap_LM7D7_a_01781",69,132,71,91,73,53,82,70,98
"Scap_LM7D7_a_01782",1154,1415,1602,2302,2275,2302,1542,1190,1540
"Scap_LM7D7_a_01783",742,1068,970,1438,1425,1472,1042,745,1067
"Scap_LM7D7_a_01784",429,646,495,579,484,532,550,497,601
"Scap_LM7D7_a_01785",462,711,594,1014,1016,1148,710,533,676
"Scap_LM7D7_a_01786",572,764,652,918,847,907,774,596,755
"Scap_LM7D7_a_01787",423,541,577,930,901,953,596,466,576
"Scap_LM7D7_a_01788",326,401,518,609,699,716,439,340,438
"Scap_LM7D7_a_01789",74,127,57,60,74,69,83,64,79
"Scap_LM7D7_a_01790",115,156,99,126,131,131,142,94,110
"Scap_LM7D7_a_01791",109,152,99,110,98,91,124,104,120
"Scap_LM7D7_a_01792",227,326,208,362,323,341,271,206,261
"Scap_LM7D7_a_01793",16688,15340,9279,13504,17505,14996,22591,19335,20666
"Scap_LM7D7_a_01794",101,172,256,218,208,227,173,97,144
"Scap_LM7D7_a_01795",99,121,84,68,79,75,91,61,82
"Scap_LM7D7_a_01796",1136,1370,823,1076,1119,1158,1085,773,1058
"Scap_LM7D7_a_01797",1477,1972,1606,1312,1287,1420,1452,1014,1392
"Scap_LM7D7_a_01798",563,703,485,529,533,514,470,316,458
"Scap_LM7D7_a_01799",4593,5270,4709,6412,6401,6630,10186,7354,9483
"Scap_LM7D7_a_01800",4253,5011,3968,6267,6636,6777,9902,7537,9330
"Scap_LM7D7_a_01801",8419,10157,9443,14270,15614,14890,28330,20718,24860
"Scap_LM7D7_a_01802",16163,21938,18010,57391,71456,68396,56564,37722,49275
"Scap_LM7D7_a_01803",3674,4884,3883,12131,12498,12908,12670,10703,9812
"Scap_LM7D7_a_01806",23,20,23,218,193,212,92,91,79
"Scap_LM7D7_a_01807",97,134,94,648,569,699,254,263,232
"Scap_LM7D7_a_01808",1872,1551,675,2638,2468,2061,9193,1697,4526
"Scap_LM7D7_a_01809",28885,35715,30501,9752,14601,12842,12592,9647,14211
"Scap_LM7D7_a_01810",2293,2279,1893,658,851,721,983,1918,1125
"Scap_LM7D7_a_01811",34934,36736,29543,20687,29594,25959,19891,30312,21198
"Scap_LM7D7_a_01812",9091,10481,7542,9891,11197,10710,10978,9084,10048
"Scap_LM7D7_a_01813",13776,15125,12021,8978,12043,10580,10960,12300,9932
"Scap_LM7D7_a_01814",32666,37920,27999,29760,40017,38055,31399,23409,27828
"Scap_LM7D7_a_01815",12451,13587,9113,3985,5702,4612,5684,9031,5909
"Scap_LM7D7_a_01816",37984,42692,36837,27130,36474,32385,32211,43515,35167
"Scap_LM7D7_a_01817",4480,5069,3981,3205,4154,3882,3930,5736,4621
"Scap_LM7D7_a_01818",22305,25810,19063,13525,18565,17240,16466,23230,18282
"Scap_LM7D7_a_01819",69848,80097,68215,64222,78625,77726,56932,62012,58790
"Scap_LM7D7_a_01820",38341,42342,33166,32869,40790,38289,31939,35260,32522
"Scap_LM7D7_a_01821",37823,41944,38570,51299,59823,59770,70773,52351,74103
"Scap_LM7D7_a_01822",3192,3813,3681,3326,3740,3606,4023,4005,4113
"Scap_LM7D7_a_01823",43890,54390,40775,40882,54356,52412,36936,36531,36083
"Scap_LM7D7_a_01824",34585,38977,31595,17544,22210,21896,21310,25001,25891
"Scap_LM7D7_a_01825",34218,38846,32764,23474,29449,27780,29932,29891,29111
"Scap_LM7D7_a_01826",9740,10730,7409,6291,7528,6689,9577,9139,8783
"Scap_LM7D7_a_01827",5743,6803,4930,4340,5317,4925,6258,5885,5669
"Scap_LM7D7_a_01828",15123,17490,13558,10908,13025,12361,15599,11951,15109
"Scap_LM7D7_a_01829",17854,21347,21080,13433,16177,16411,17062,13859,16497
"Scap_LM7D7_a_01830",3864,4764,2209,1253,1285,1218,3349,3256,3416
"Scap_LM7D7_a_01831",5927,6676,5750,2206,2891,2975,2129,3040,3571
"Scap_LM7D7_a_01832",8410,9323,7734,8536,10546,9840,10625,6785,10501
"Scap_LM7D7_a_01833",20263,23074,15731,17969,23578,20666,24504,16284,24131
"Scap_LM7D7_a_01834",104933,110020,106932,60303,75461,72578,51315,38147,50722
"Scap_LM7D7_a_01835",780,940,795,879,1464,1302,928,961,729
"Scap_LM7D7_a_01836",22720,23631,23355,29201,33124,30784,27958,27424,29260
"Scap_LM7D7_a_01837",120971,117318,85487,301582,281191,308278,175539,148466,167928
"Scap_LM7D7_a_01838",28767,30918,23940,30428,34645,32406,29419,32466,26491
"Scap_LM7D7_a_01839",159,196,133,97,137,114,166,195,144
"Scap_LM7D7_a_01840",447,546,460,407,528,504,654,583,535
"Scap_LM7D7_a_01841",470,521,405,526,676,652,637,620,521
"Scap_LM7D7_a_01842",191,244,200,214,270,248,340,339,242
"Scap_LM7D7_a_01843",1601,1596,1441,1760,2065,1914,2279,1965,1845
"Scap_LM7D7_a_01844",22444,27851,32256,29986,28360,26717,16469,27275,28271
"Scap_LM7D7_a_01845",13952,17565,19321,17327,15184,15604,7435,16017,15287
"Scap_LM7D7_a_01846",18178,20318,12884,10951,13177,11583,19913,18643,16855
"Scap_LM7D7_a_01847",1230,1269,1107,860,979,1080,877,1150,991
"Scap_LM7D7_a_01848",19810,24141,21267,15480,21470,19244,25335,22338,29279
"Scap_LM7D7_a_01849",74690,85734,78478,12925,21357,18227,16025,21015,17706
"Scap_LM7D7_a_01850",20280,22416,12760,18426,21677,18559,19611,22466,20149
"Scap_LM7D7_a_01851",7863,9019,7276,11378,13431,13467,10124,10407,11421
"Scap_LM7D7_a_01852",4806,5706,4774,7833,9685,9373,6465,7322,7240
"Scap_LM7D7_a_01853",4865,5175,3417,3692,4016,3942,4253,5262,5019
"Scap_LM7D7_a_01854",59880,74179,53194,65952,77708,73146,67822,52508,65591
"Scap_LM7D7_a_01855",34466,39037,36313,35317,38396,37001,36638,33596,36234
"Scap_LM7D7_a_01856",24357,29404,25550,32328,36910,35914,27475,24451,27914
"Scap_LM7D7_a_01857",10674,11597,12328,7459,9323,8855,7254,10004,8010
"Scap_LM7D7_a_01858",2962,2867,1606,1723,2214,1869,1744,2423,1827
"Scap_LM7D7_a_01859",1392,1464,1192,1370,1614,1515,1336,1766,1324
"Scap_LM7D7_a_01860",179809,193197,157467,68067,88981,89353,59958,46868,61643
"Scap_LM7D7_a_01861",64605,77812,68930,9667,7638,10126,4950,5019,4744
"Scap_LM7D7_a_01862",64550,71272,64049,8164,6318,7752,5337,5783,5268
"Scap_LM7D7_a_01863",2779,3146,3382,548,671,675,398,388,358
"Scap_LM7D7_a_01864",19624,28276,32802,52518,56485,49185,103338,110214,118968
"Scap_LM7D7_a_01865",2794,5307,6582,42767,44319,35874,64351,86561,79270
"Scap_LM7D7_a_01866",5060,6594,4399,14189,21033,17810,10636,11011,10601
"Scap_LM7D7_a_01867",27319,30311,14443,23448,31247,28018,38847,25821,33691
"Scap_LM7D7_a_01868",11138,11847,9603,9017,11039,10235,10187,11299,11328
"Scap_LM7D7_a_01869",5445,5735,6511,5791,6941,7140,6344,4091,5729
"Scap_LM7D7_a_01870",38998,51330,47269,38005,39539,38269,33254,29365,33079
"Scap_LM7D7_a_01871",5124,7575,7932,6396,5742,5491,4404,4651,5193
"Scap_LM7D7_a_01872",4679,6249,6440,5390,4927,4605,3756,3934,4326
"Scap_LM7D7_a_01873",26746,33023,30493,17534,18729,17304,17319,16497,17865
"Scap_LM7D7_a_01874",12521,15182,11779,6218,7049,6276,8233,7535,7967
"Scap_LM7D7_a_01875",6180,7240,4963,2832,3173,2773,3804,3557,3730
"Scap_LM7D7_a_01876",13686,15916,15194,7893,9334,8457,8848,8066,8794
"Scap_LM7D7_a_01877",683,924,833,479,545,498,552,646,591
"Scap_LM7D7_a_01878",12245,12847,11314,4752,5794,4990,6582,5706,5851
"Scap_LM7D7_a_01879",32337,34623,33023,11505,15771,12690,15233,13083,11473
"Scap_LM7D7_a_01880",2338,3143,2677,4338,5054,5265,5959,5379,5377
"Scap_LM7D7_a_01881",75191,96353,74508,69896,84052,78837,124581,130308,143421
"Scap_LM7D7_a_01882",2998,3939,3423,2973,3499,3189,5023,4915,5008
"Scap_LM7D7_a_01883",847,912,860,1008,1078,1019,1747,1614,1537
"Scap_LM7D7_a_01884",14488,17447,14469,15020,16961,16101,33150,38895,34575
"Scap_LM7D7_a_01885",1910,2185,1745,2266,2398,2467,2680,3522,3548
"Scap_LM7D7_a_01886",5568,5981,4426,3727,4436,4122,4912,6242,4838
"Scap_LM7D7_a_01887",103684,131097,95726,53093,78598,59113,54868,54344,49085
"Scap_LM7D7_a_01888",13901,17983,9908,7017,10696,7992,7451,7425,6694
"Scap_LM7D7_a_01889",57924,71758,62739,28706,44416,34049,25530,29734,26346
"Scap_LM7D7_a_01890",57886,69116,54036,24049,37486,28590,24749,29452,24192
"Scap_LM7D7_a_01891",2642,2991,1824,908,1450,1098,1011,1078,920
"Scap_LM7D7_a_01892",11823,13518,12423,11220,13473,12984,13204,11609,14058
"Scap_LM7D7_a_01893",9412,11260,11141,7130,8725,8153,9690,8786,10497
"Scap_LM7D7_a_01894",7014,7793,5093,5771,6918,6581,7214,5766,7537
"Scap_LM7D7_a_01895",1576,1632,1457,1372,1603,1471,842,1515,1009
"Scap_LM7D7_a_01896",4849,5957,4203,4855,6388,5691,6002,6856,5313
"Scap_LM7D7_a_01897",27640,34260,28967,23067,26389,24066,33449,37450,35561
"Scap_LM7D7_a_01898",14277,17522,13926,17957,25785,22397,17901,16959,17529
"Scap_LM7D7_a_01899",6502,7450,6665,6104,8917,8154,7552,7511,7508
"Scap_LM7D7_a_01900",7575,8631,7003,7688,10359,9440,9128,9383,9261
"Scap_LM7D7_a_01901",5663,6732,6644,7495,10056,8967,7167,9438,7460
"Scap_LM7D7_a_01902",4802,5987,3454,5489,7538,6383,6452,8442,6130
"Scap_LM7D7_a_01903",35768,54607,47389,60490,67688,64663,73220,102532,92541
"Scap_LM7D7_a_01904",9700,14308,10577,13327,15594,14460,18583,27815,24217
"Scap_LM7D7_a_01905",30386,47448,33738,45437,53665,48630,67101,97803,87463
"Scap_LM7D7_a_01906",33105,51927,35115,49896,58768,56124,70428,105695,87652
"Scap_LM7D7_a_01907",15853,23654,23228,24173,28322,27857,31039,48245,39952
"Scap_LM7D7_a_01908",8557,11829,8404,1674,2042,1729,1372,2985,1694
"Scap_LM7D7_a_01909",5536,6064,4165,3119,3374,3051,9132,9927,9829
"Scap_LM7D7_a_01910",261,194,75,261,329,284,182,240,245
"Scap_LM7D7_a_01911",17021,21885,18777,26105,30096,27562,26873,27888,23962
"Scap_LM7D7_a_01912",12746,14635,12084,19762,23443,21261,17294,18328,14777
"Scap_LM7D7_a_01913",16768,19619,14240,18965,22514,20393,19939,22705,17488
"Scap_LM7D7_a_01914",3922,5367,4655,6002,7013,8352,7101,5490,8721
"Scap_LM7D7_a_01915",5083,7012,4634,5103,5631,6325,9159,7207,10556
"Scap_LM7D7_a_01916",40016,45025,41961,44335,43346,48439,57587,45039,66904
"Scap_LM7D7_a_01917",10945,12067,8554,5525,6406,6177,6632,6098,6593
"Scap_LM7D7_a_01918",11665,11566,10013,18245,24221,22671,12601,11646,15317
"Scap_LM7D7_a_01919",4779,6733,4403,2335,3313,2804,4325,7634,5619
"Scap_LM7D7_a_01920",2926,3316,2193,1767,2366,2121,1727,2006,1764
"Scap_LM7D7_a_01921",10327,14047,9772,25767,28509,28776,33616,31363,39796
"Scap_LM7D7_a_01922",5195,6733,4970,7853,10413,9879,7777,6590,6994
"Scap_LM7D7_a_01923",3488,4113,3047,2909,4161,3617,4549,2387,3293
"Scap_LM7D7_a_01924",4386,5431,3852,2992,3950,3516,3810,4316,3212
"Scap_LM7D7_a_01925",10493,13202,9783,15972,15318,16112,22884,21132,24152
"Scap_LM7D7_a_01926",1640,1832,1207,2216,3810,2871,1845,2562,1537
"Scap_LM7D7_a_01927",1378,1538,1347,1066,1337,1293,1424,1550,1427
"Scap_LM7D7_a_01928",1645,2106,1762,1144,1382,1282,1657,1929,1724
"Scap_LM7D7_a_01929",1523,1519,1395,1287,1662,1526,1144,1396,1090
"Scap_LM7D7_a_01930",1971,2683,1728,2652,2917,2986,5423,4261,6125
"Scap_LM7D7_a_01931",2882,3977,3901,6938,7614,7874,12331,9531,13552
"Scap_LM7D7_a_01932",6093,7501,5829,4616,6308,6082,3147,4715,4085
"Scap_LM7D7_a_01933",3305,4865,2340,2942,4028,3574,4167,4838,4592
"Scap_LM7D7_a_01934",1954,2956,1336,2450,3507,3146,2275,2934,3148
"Scap_LM7D7_a_01935",3059,3361,2447,1891,2579,2414,3479,4028,3255
"Scap_LM7D7_a_01936",2959,3159,2616,1672,1833,1476,5235,3620,3731
"Scap_LM7D7_a_01937",8056,10035,10204,31366,35795,41575,17808,15440,20824
"Scap_LM7D7_a_01938",355,383,265,353,542,389,673,1040,691
"Scap_LM7D7_a_01939",897358,1027146,1125626,1790504,1743820,1815662,1801453,1495481,1794030
"Scap_LM7D7_a_01940",5467,6984,5142,8321,10004,8956,10993,13619,12931
"Scap_LM7D7_a_01941",40731,54639,49765,74842,88403,83997,95913,106624,105567
"Scap_LM7D7_a_01942",10756,14644,13029,27566,30439,30167,27522,29993,30032
"Scap_LM7D7_a_01943",15148,17221,13130,12120,14778,14170,11932,15316,11838
"Scap_LM7D7_a_01944",11620,12687,13458,7266,10083,9384,7358,10017,7745
"Scap_LM7D7_a_01945",318410,446307,408616,83311,100916,105368,101188,105968,140916
"Scap_LM7D7_a_01946",345576,469474,378041,61608,69866,77646,71273,86484,115970
"Scap_LM7D7_a_01947",177845,243654,158470,28625,32400,34472,40202,43908,58397
"Scap_LM7D7_a_01948",218441,291016,244654,25210,27286,30823,30241,32916,47096
"Scap_LM7D7_a_01949",781172,1065376,932756,109360,112171,132540,118363,110149,171420
"Scap_LM7D7_a_01950",233692,275233,230902,31944,33796,37133,37280,31585,44409
"Scap_LM7D7_a_01951",912,954,599,345,442,382,455,475,484
"Scap_LM7D7_a_01952",25149,27999,24887,36348,40310,41917,29606,37767,29371
"Scap_LM7D7_a_01953",18846,21158,16858,26195,29286,27871,23189,20463,22419
"Scap_LM7D7_a_01954",970,1130,703,1062,1087,1119,1203,1175,1275
"Scap_LM7D7_a_01955",45332,54191,48183,35006,51306,45201,36518,36543,38689
"Scap_LM7D7_a_01957",8570,10281,7846,5038,6740,6136,8500,10536,8588
"Scap_LM7D7_a_01958",10087,12186,10171,11405,14748,13276,13075,13024,12541
"Scap_LM7D7_a_01959",13556,16295,10085,16965,21200,19370,19857,16380,17539
"Scap_LM7D7_a_01960",25647,31682,27200,17706,21641,19914,17276,24041,21273
"Scap_LM7D7_a_01961",22672,26770,18783,9325,12677,11517,10980,14835,12261
"Scap_LM7D7_a_01962",13241,14360,13500,6647,7994,7684,7649,8397,7808
"Scap_LM7D7_a_01963",15162,16004,13045,7055,9435,8849,8477,9082,8908
"Scap_LM7D7_a_01964",15519,16933,14095,6440,8150,7367,9159,9893,9337
"Scap_LM7D7_a_01965",25762,30767,24374,29497,39705,36759,32971,38833,37066
"Scap_LM7D7_a_01966",17116,19526,19021,19287,24023,23095,19478,20625,19774
"Scap_LM7D7_a_01967",2757,2648,2149,1513,1782,1571,1897,1674,1792
"Scap_LM7D7_a_01968",8491,9104,7030,6274,8336,7146,6345,5788,5739
"Scap_LM7D7_a_01969",40521,20946,25373,5911,5989,5935,4546,9726,5629
"Scap_LM7D7_a_01970",4553,5711,4199,3780,4682,4143,4785,6515,5395
"Scap_LM7D7_a_01971",69793,75842,66387,56221,74516,73460,61074,63679,69834
"Scap_LM7D7_a_01972",11425,8534,7882,17129,25152,23666,7896,3204,5111
"Scap_LM7D7_a_01973",68934,96583,109025,59922,79463,70339,115865,39303,91628
"Scap_LM7D7_a_01974",141,189,120,184,266,259,324,337,330
"Scap_LM7D7_a_01975",865,1027,980,1444,1777,1741,1585,2042,1956
"Scap_LM7D7_a_01976",22637,27657,22355,14609,18810,17768,18882,20771,21786
"Scap_LM7D7_a_01977",2549,2929,2257,1927,2514,2269,2145,2574,2387
"Scap_LM7D7_a_01978",23522,26463,25600,14273,23094,18484,13213,17732,12161
"Scap_LM7D7_a_01979",7476,8529,5885,5128,7617,6943,6864,10422,7390
"Scap_LM7D7_a_01980",1711,2353,2138,3735,3561,3417,2542,2897,3315
"Scap_LM7D7_a_01981",1745,2423,2212,4194,4309,4090,2573,3021,3471
"Scap_LM7D7_a_01982",19423,24970,24837,34830,41824,37491,25857,29238,29393
"Scap_LM7D7_a_01983",15769,17652,16531,12264,14486,14209,13073,15055,14409
"Scap_LM7D7_a_01984",8578,8666,7533,7341,8771,8715,8661,13221,9916
"Scap_LM7D7_a_01985",9996,10438,6907,6988,9698,10015,6692,8221,8080
"Scap_LM7D7_a_01986",4728,5495,4303,2549,3673,3283,2360,5088,2760
"Scap_LM7D7_a_01987",23903,27765,22185,11935,16438,15935,15618,15643,16447
"Scap_LM7D7_a_01988",6131,7229,5639,2837,3846,3673,3641,4114,4026
"Scap_LM7D7_a_01989",62343,72124,55930,39988,48478,39524,40787,45201,33433
"Scap_LM7D7_a_01990",104352,123588,104343,84191,110324,89080,84730,87289,65804
"Scap_LM7D7_a_01991",13414,14551,11529,9602,12840,10146,10363,11135,7616
"Scap_LM7D7_a_01992",12406,14219,9920,11044,13459,12981,11996,17100,13378
"Scap_LM7D7_a_01993",5465,6985,5370,4571,5811,5543,5840,7908,6315
"Scap_LM7D7_a_01994",35966,35899,34415,41169,46971,38844,47623,55041,32810
"Scap_LM7D7_a_01995",4955,6336,5524,6632,9162,8280,6999,7321,6704
"Scap_LM7D7_a_01996",5842,7074,7566,6746,8110,8466,7748,8820,9018
"Scap_LM7D7_a_01997",5885,7243,6426,6217,6914,6837,7306,5603,6003
"Scap_LM7D7_a_01998",12766,17214,13395,23517,30521,27713,27551,35409,32541
"Scap_LM7D7_a_01999",6407,8517,6911,14087,17280,15506,15371,17600,16356
"Scap_LM7D7_a_02000",15254,18663,15260,16964,20248,16246,16579,27760,16858
"Scap_LM7D7_a_02001",11634,14046,12591,14522,17027,15085,11556,20253,11791
"Scap_LM7D7_a_02002",698,787,929,802,715,683,730,1149,1085
"Scap_LM7D7_a_02003",199520,214618,190161,151256,228503,203300,139150,167635,130745
"Scap_LM7D7_a_02004",9474,10489,6018,5469,6942,6286,9137,9380,9071
"Scap_LM7D7_a_02005",10324,11494,9369,7904,10317,9642,11255,11001,10967
"Scap_LM7D7_a_02006",1590,1670,1157,941,1168,1017,1694,1662,1701
"Scap_LM7D7_a_02007",2916,2984,2500,1078,1563,1266,1256,2123,1516
"Scap_LM7D7_a_02008",6235,6967,5819,2516,3591,3150,2717,4785,3162
"Scap_LM7D7_a_02009",3280,3673,3863,1863,2528,2290,1511,2691,1823
"Scap_LM7D7_a_02010",5064,4736,3474,1303,1436,1716,986,1162,942
"Scap_LM7D7_a_02011",7494,7372,7089,2680,3017,3349,1840,1984,1769
"Scap_LM7D7_a_02012",10509,9712,7832,3429,3851,4394,2743,2661,2409
"Scap_LM7D7_a_02013",19260,21592,19072,12472,16798,16055,9852,11138,10232
"Scap_LM7D7_a_02014",808208,750841,542976,2534,3828,2916,857,737,679
"Scap_LM7D7_a_02015",474712,477513,520266,2187,3340,2849,1045,958,921
"Scap_LM7D7_a_02016",1097680,977406,806668,7825,11389,9714,5285,5544,4978
"Scap_LM7D7_a_02017",1518576,1429508,1580558,12770,18411,16108,8039,8245,7928
"Scap_LM7D7_a_02018",20611,22632,17902,33242,41786,40453,37270,36200,40677
"Scap_LM7D7_a_02019",2472,3060,2219,7019,10327,8586,4349,5358,5006
"Scap_LM7D7_a_02020",53808,58543,49329,61327,82385,74885,57871,93246,64083
"Scap_LM7D7_a_02021",2881,3794,3499,3888,4767,4411,3207,4109,4989
"Scap_LM7D7_a_02022",99986,126365,149538,4740,8272,6099,6264,5771,6570
"Scap_LM7D7_a_02023",43683,63163,57026,1736,3315,2261,2994,2111,2896
"Scap_LM7D7_a_02024",39608,57368,54635,1759,2944,2258,2910,1720,2842
"Scap_LM7D7_a_02025",2987,2827,2539,3538,3512,3190,3706,6197,3375
"Scap_LM7D7_a_02026",16651,14720,17811,65471,53677,56788,35507,56642,36837
"Scap_LM7D7_a_02027",3369,3230,2590,1681,2177,1762,1955,3450,1914
"Scap_LM7D7_a_02028",396,375,358,259,326,275,577,718,543
"Scap_LM7D7_a_02029",3518,3788,2996,2157,2410,2531,2466,3938,3471
"Scap_LM7D7_a_02030",2821,3203,3141,1366,1636,1523,1992,3160,2795
"Scap_LM7D7_a_02031",5751,8176,6695,10064,12035,12423,10536,12030,12844
"Scap_LM7D7_a_02032",13217,20018,22612,22025,27385,21931,20649,7267,20200
"Scap_LM7D7_a_02033",5896,7827,6597,6245,6979,7309,8353,5725,9048
"Scap_LM7D7_a_02034",2712,3105,3002,1753,2555,2356,1472,1226,1702
"Scap_LM7D7_a_02035",9803,10334,9857,5811,8630,7824,7141,5568,6479
"Scap_LM7D7_a_02036",137510,128635,180119,137134,157539,162795,97122,94557,100740
"Scap_LM7D7_a_02037",7783,8864,8710,9049,13679,13427,5646,3527,4863
"Scap_LM7D7_a_02038",5894,6791,6202,11497,17292,14355,6496,2720,5345
"Scap_LM7D7_a_02039",18145,19825,20866,8486,10345,10277,10344,16669,14991
"Scap_LM7D7_a_02040",33857,46515,36551,61642,69817,71522,82112,72172,87283
"Scap_LM7D7_a_02041",4985,6448,5127,7105,9564,8438,8676,9808,8420
"Scap_LM7D7_a_02042",2998,3623,2512,2728,3653,2966,3920,5375,4286
"Scap_LM7D7_a_02043",217,316,268,181,224,188,305,405,329
"Scap_LM7D7_a_02044",7718,10178,10698,10656,13338,12794,11267,12497,11151
"Scap_LM7D7_a_02045",34126,42975,26755,40146,51129,48751,38659,41953,37060
"Scap_LM7D7_a_02046",17317,19167,13307,11877,14938,14651,9088,10691,10329
"Scap_LM7D7_a_02047",510,566,479,436,524,469,488,524,416
"Scap_LM7D7_a_02048",7065,7689,6024,4754,6133,5382,4638,5320,4136
